id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,calculated_host_listings_count,availability_365,license
32951328,Panoramo Duplex Loft  City-Center,247759183,Lino,Mitte,Brunnenstr. Süd,52.53534,13.40658,Entire home/apt,90.0,92,1,321,01/z/ra/008659-18
32954742,cozy Apartment 'Emma' auf Stralau,889228,Jacqueline,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49413,13.47049,Entire home/apt,79.0,92,1,0,Unknown
32961165,"Ruhige Doppelhaus-Siedlung, Nähe Wannsee, Potsdam",248057901,Dagmar,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.413969842101615,13.10758048355742,Entire home/apt,150.0,5,1,356,Unknown
32975221,Studio direkt am berühmten Kurfürstendamm,8912086,MAVO Hospitality,Charlottenburg-Wilm.,Kurfürstendamm,52.50292,13.32393,Entire home/apt,129.0,30,47,74,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Kurfürstendamm 210, 10719, Berlin, Deutschland"
32977370,Cozy rooms - surrounded by nature & design,22847371,Raik,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.39320292412854,13.631778270004013,Private room,109.0,3,1,126,09/Z/AZ/002826-21
32987496,Luxury Apartment with garden and terrace,170258663,Oliver,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.4985,13.47112,Private room,106.0,2,1,170,02/Z/AZ/013694-21
33003272,Dream house in Checkpoint Charlie,248390574,Anna,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50413,13.39532,Entire home/apt,49.0,92,1,177,Unknown
33006441,Central apartment near Alex (Apt. 11),79255369,Sven,Mitte,Alexanderplatz,52.50999,13.41652,Entire home/apt,184.0,5,4,216,01/Z/NA/004165-16
33010418,Chill-Zone Schöneberg,248441370,Friedrich,Tempelhof - Schöneberg,Schöneberg-Süd,52.48318,13.35958,Private room,80.0,92,1,31,07/Z/AZ/017888-24
33035580,"Hauptstadt-Studio 2, max. 4 Gäste",13592667,Anja,Mitte,Moabit Ost,52.53296,13.35117,Entire home/apt,99.0,3,2,259,01/Z/RA/008367-18
33037187,Miniloft Kreuzberg Apartment Hotel: Zweifach,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50298,13.39392,Entire home/apt,269.0,2,17,334,Unknown
33037713,Miniloft Kreuzberg Apartment Hotel: Dreifach,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50266425499937,13.393887596345785,Entire home/apt,250.0,3,17,348,Unknown
33037950,luxus designer loft berlin mitte,69682544,Karina,Mitte,Alexanderplatz,52.51224,13.41603,Entire home/apt,310.0,180,2,365,Unknown
33038742,Miniloft Kreuzberg Apartment Hotel: Vielfach,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50401941180853,13.391637799310288,Entire home/apt,285.0,2,17,355,Unknown
33057414,Schlüterstrasse by Interhome,113021920,Jürgen - Interhome Group,Charlottenburg-Wilm.,Kurfürstendamm,52.50375,13.31699,Entire home/apt,113.0,1,1,106,04/Z/ZA/004125-16
33085434,Fischerhaus Berlin - Schmöckwitz am See,221370552,Peter,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37316,13.65063,Entire home/apt,85.0,5,1,314,09/Z/AZ/001552-18
33102204,Wohnung in Berlin,37335917,Marie,Mitte,Brunnenstr. Süd,52.5303798,13.4021531,Entire home/apt,190.0,4,1,54,01/Z/RA/015237-23
33104837,Lofty apartment in Prenzlauerberg,50802586,Suzanne,Pankow,Prenzlauer Berg Süd,52.53368,13.42941,Entire home/apt,135.0,93,2,364,Unknown
33126311,"2,5-Zimmer Dachgeschosswohnung mit Sauna&Terrasse",222154123,Andreas,Reinickendorf,Nord 1,52.62891,13.27641,Entire home/apt,66.0,92,4,249,Unknown
33180505,Appartement über dem Kino Toni,249817385,Iris,Pankow,Weißensee,52.54889,13.45063,Entire home/apt,109.0,1,1,304,"Legal entity name and Legal form: Kino Toni Betriebs GmbH <br/>Legal representatives or Trade register number: HRB 191327 B <br/> Entity address: Kottbusser Damm 22, 10967, Berlin, Deutschland <br/>Listing address: Antonplatz 1, 13086, Berlin, Deutschland"
33234428,Stylish Flat in the Heart of Friedrichshain-Berlin,190957759,Stella,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5149,13.44745,Entire home/apt,284.0,3,19,327,"Legal entity name and Legal form: Jolie GmbH <br/>Legal representatives or Trade register number: HRB 224699 B <br/> Entity address: Irmgardstr. 31, 14169, Berlin, Deutschland <br/>Listing address: Lasdehner Str. 28, 10243, Berlin, Deutschland"
33272585,Homey apartment in Neukölln-Kreuzberg,9901330,Lorenzo,Neukölln,Neuköllner Mitte/Zentrum,52.48263,13.42821,Entire home/apt,130.0,7,1,13,08/Z/RA/012846-23
33289666,beautiful room with balcony in Kreuzberg,3228770,Lena,Neukölln,Rixdorf,52.48169366562362,13.443253510841233,Private room,120.0,5,1,127,08/Z/RA/013869-24
33307314,Zimmer im Berliner bed and breakfast,250870384,Andreas,Tempelhof - Schöneberg,Schöneberg-Süd,52.48938,13.36176,Private room,90.0,2,3,157,"First name and Last name: Andreas Kaps <br/> Contact address: Maybachufer6, 2 Etage Links, Vorderhaus, 12047, Berlin, Berlin <br/>Listing address: Langenscheidtstraße 5a, Paterre Gewerbe, Vorderhaus, 10827, Berlin, Berlin"
33310112,Cozy wooden house in the green of Berlin,13186214,Laura,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.44308810220206,13.70574560445674,Entire home/apt,85.0,14,1,171,09/Z/RA/004993-24
33336145,Well located Rigaer Street Aparment,26047384,Fernando,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51463,13.47035,Entire home/apt,140.0,92,2,364,Unknown
33353921,comfortable houseboat near the city,5986722,Dorit,Charlottenburg-Wilm.,Forst Grunewald,52.498642,13.205566,Entire home/apt,285.0,3,3,151,01/Z/ZA/004913-16
33364723,3 room apartment in Schöneberg,30909069,Nico,Tempelhof - Schöneberg,Schöneberg-Nord,52.4944569,13.3492165,Entire home/apt,89.0,92,1,358,Unknown
33418825,Beautiful newly renovated flat in Berlin,10143476,Gioia,Pankow,Prenzlauer Berg Süd,52.5301,13.43031,Entire home/apt,95.0,92,1,362,Unknown
33451858,"Central, spacey, quiet.  Apartment in city West",57874657,Tatjana,Charlottenburg-Wilm.,Grunewald,52.49224,13.29139,Entire home/apt,185.0,3,3,132,04/Z/RA/014717-23
33544257,Well designed 1-Bedroom Home | Mauerpark,151200,Brilliant Apartments,Pankow,Prenzlauer Berg Südwest,52.53858289131716,13.407041788972831,Entire home/apt,337.0,2,9,75,"Legal entity name and Legal form: Brilliant Apartments GmbH <br/>Legal representatives or Trade register number: HRB 125227 B <br/> Entity address: Oderberger Str. 38, 10435, Berlin, Berlin <br/>Listing address: Oderberger Str. 38, 10435, Berlin, Berlin"
33549040,Pank-Share,37818310,Philipp,Mitte,Wedding Zentrum,52.54917,13.37398,Private room,40.0,92,2,110,Unknown
33572637,Spacious place in Kreuzkölln,159002202,Bibiana,Neukölln,Reuterstraße,52.48931702487489,13.425726602912912,Entire home/apt,132.0,2,1,14,08/Z/AZ/010810-21
33573236,Experience Berlin: Historic & modern !,3983858,Elliott,Mitte,Alexanderplatz,52.5242652360627,13.40087814038663,Private room,100.0,2,1,56,01/Z/AZ/011642-20
33580665,Guardian Mitte Centre  with fantastic view,46357364,Vladimir,Mitte,Regierungsviertel,52.50831,13.3987,Entire home/apt,150.0,91,10,328,01/Z/RA/016308-24
33626343,Schönes Zimmer mit Balkon,50183407,Johann,Tempelhof - Schöneberg,Schöneberg-Süd,52.48889439979899,13.347857132467956,Private room,90.0,3,2,167,07/Z/AZ/014801-23
33634726,2-room cozy apartment in the heart of Neukolln,253470504,Konstantin,Neukölln,Rixdorf,52.47583,13.44729,Entire home/apt,133.0,5,1,3,08/Z/RA/011485-22
33638613,Beautiful flat in the heart of Berlin,82634321,Frederic,Mitte,Brunnenstr. Süd,52.52873,13.39092,Entire home/apt,179.0,3,1,12,01/Z/RA/017585-24
33707449,Zwei Zimmer im Grünen (s/w+rot),183548929,Iljana,Neukölln,Rudow,52.42658,13.48907,Private room,138.0,1,3,75,08/Z/AZ/007058-18
33772661,Dachterrassenwhg im Herzen Berlin-Charlottenburgs,215514794,Brigitta,Charlottenburg-Wilm.,Kantstraße,52.50876,13.31767,Entire home/apt,170.0,92,1,362,Unknown
33773317,Cozy ART Studio Pberg,12149952,Donja,Pankow,Prenzlauer Berg Nordwest,52.54927,13.41339,Entire home/apt,121.0,3,1,334,"First name and Last name: Marko Schneider <br/> Contact address: Puccinistrasse 29, 13088, Berlin, Berlin <br/>Listing address: Schönhauser Allee 74, 10437, Berlin , Berlin"
33792196,Miniloft Kreuzberg Apartment Hotel: Zweifach Plus,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50254918650776,13.393366963348386,Entire home/apt,197.0,2,17,350,Unknown
33803119,Two Br Apt. Full Kitchen Prof. Cleaning Terrace.,193731690,Ludger,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52385,13.44513,Entire home/apt,141.0,2,13,243,"Legal entity name and Legal form: JH Work and Living GmbH <br/>Legal representatives or Trade register number:  HRB 195654 B <br/> Entity address: Landsberger Allee 102, 10249, Berlin, Berlin <br/>Listing address: Richard-Sorge-Str. 37, 10249, Berlin , Berlin"
33847538,"Near to the City, near to the Lakes",255568099,Inga,Steglitz - Zehlendorf,Zehlendorf  Nord,52.44157,13.25896,Entire home/apt,110.0,7,1,228,06/Z/AZ/002851-19
33902056,URBAN LIFESTYLE IN MITTE,15442470,Melanie,Mitte,Alexanderplatz,52.52787,13.40945,Entire home/apt,120.0,92,1,229,Unknown
33905326,Rudys Rest,31413794,Rudolf,Mitte,Osloer Straße,52.56556,13.39138,Private room,70.0,2,1,274,01/Z/AZ/009553-19
33927617,Beautiful Flat in Neukölln Feb-Apr 2025,85086022,Frieda,Neukölln,Reuterstraße,52.48649,13.43347,Entire home/apt,80.0,92,2,150,Unknown
33947614,NEW Flat - Heart of Berlin FHain,22437698,Sebastian,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51958190493519,13.449488606785168,Entire home/apt,198.0,2,2,268,02/Z/AZ/018239-23
33982292,elected apartment with a great sun terrace.,256594479,Daniel,Pankow,Prenzlauer Berg Nordwest,52.54625,13.41335,Entire home/apt,120.0,92,2,179,Unknown
33996221,Sonniges Zimmer Central gelegen,213674200,Anne,Pankow,Prenzlauer Berg Süd,52.53096,13.42742,Private room,48.0,7,1,236,03/Z/AZ/007028-22
34002394,Cosy and Smart Apartment on Alexanderplatz,203071555,Victoria,Mitte,Alexanderplatz,52.52613,13.41216,Entire home/apt,61.0,93,5,364,Unknown
34003008,Einzelzimmer in Berlin-Reinickendorf im Privathaus,242430405,Werner,Reinickendorf,MV 2,52.60295,13.34095,Private room,35.0,2,2,308,12/Z/AZ/002162-19
34018418,Charmante Unterkunft in Kreuzberg,245717635,Kevin,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49664,13.42678,Entire home/apt,112.0,1,8,328,"Legal entity name and Legal form: Urban Living Solutions GmbH <br/>Legal representatives or Trade register number: HRB203640B <br/> Entity address: Friedrichstraß1 61, 10117,  Berlin , Deutschland <br/>Listing address: Reichenberger Str. 147, 10117, Berlin , Deutschland"
34020845,Berlin-Kreuzberg Design studio,206374835,Marcel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49029,13.41431,Entire home/apt,48.0,180,3,176,Unknown
34067473,brand new apartment with a sun terrace,256594479,Daniel,Pankow,Prenzlauer Berg Nordwest,52.54442,13.4077,Entire home/apt,120.0,92,2,270,Unknown
34069313,Idyllische Oase mit Gartenbenutzung,35451925,Claudia,Reinickendorf,West 2,52.6189,13.23735,Private room,63.0,1,1,361,12/Z/AZ/001980-18
34091731,Large Sunny Room in Neukölln,818418,Rehana,Neukölln,Neuköllner Mitte/Zentrum,52.48415,13.42786,Private room,73.0,2,2,151,08/Z/AZ/010918-21
34130158,"Idyllisches, stylisches Apart­ment Stralau",171863224,Mandy,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49514,13.468947,Entire home/apt,90.0,2,1,93,02/Z/AZ/014263-21
34135306,Alexa 1,5213513,Daphne,Mitte,Alexanderplatz,52.51706,13.41974,Entire home/apt,120.0,3,3,49,01/Z/RA/009691-19
34180989,"Stylish, modern boutiquehotel room - Berlin Mitte",257726278,Laurenz,Mitte,Brunnenstr. Süd,52.53729,13.4018,Hotel room,88.0,1,4,229,"Legal entity name and Legal form: Jasper Gastronomie GmbH <br/>Legal representatives or Trade register number: Laurenz Jasper <br/> Entity address: Anklamerstraße 27, 10115, Berlin, Deutschland <br/>Listing address: Anklamerstraße 27, 10115, Berlin, Deutschland"
34181329,Chic boutique hotel room in the heart of Berlin,257726278,Laurenz,Mitte,Brunnenstr. Süd,52.53573,13.39987,Hotel room,90.0,1,4,224,"Legal entity name and Legal form: Jasper Gastronomie GmbH <br/>Legal representatives or Trade register number: Laurenz Jasper <br/> Entity address: Anklamerstraße 27, 10115, Berlin, Deutschland <br/>Listing address: Anklamerstraße 27, 10115, Berlin, Deutschland"
34181769,"Whimsical, airy room in boutique hotel",257726278,Laurenz,Mitte,Brunnenstr. Süd,52.53626,13.39973,Hotel room,94.0,1,4,225,"Legal entity name and Legal form: Jasper Gastronomie GmbH <br/>Legal representatives or Trade register number: Laurenz Jasper <br/> Entity address: Anklamerstraße 27, 10115, Berlin, Deutschland <br/>Listing address: Anklamerstraße 27, 10115 , Berlin, Deutschland"
34243172,Apartment am Park in Wasserlage,155791747,Thekla,Lichtenberg,Rummelsburger Bucht,52.49608,13.48271,Entire home/apt,79.0,3,1,58,11/Z/AZ/001537-19
34271196,Miniloft Kreuzberg Apartment Hotel: Einfach Plus,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50229189360275,13.393050639140773,Entire home/apt,204.0,2,17,341,Unknown
34278708,"Large, Spacious Sunny Apt in Friedrichshain - 80m2",258798035,Emily,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51147,13.45948,Entire home/apt,150.0,3,1,46,02/Z/RA/010049-19
34294913,Studio,258761653,Nena Apartments Metropolpark Berlin,Mitte,Alexanderplatz,52.51253,13.41286,Entire home/apt,259.0,1,3,364,"Legal entity name and Legal form: Orbis Apartments GmbH <br/>Legal representatives or Trade register number: HRB 154335 B <br/> Entity address: Ritterstr.2a, 10969, Berlin, Deutschland <br/>Listing address: Rungestr.6, 10179, Berlin, Deutschland"
34340000,Nicestay Berlin,22814217,Shervin,Charlottenburg-Wilm.,Westend,52.51386560313564,13.264501632884889,Entire home/apt,80.0,92,1,364,Unknown
34356661,Luxury Designer Loft Penthouse near Kudamm,206374835,Marcel,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49165,13.33541,Entire home/apt,233.0,300,3,364,04/Z/RA/008943-19
34365674,Hausboot DUVAL 2 - mit und ohne Führerschein!,29966940,Viola,Spandau,Haselhorst,52.55504,13.2225,Entire home/apt,250.0,2,5,364,"First name and Last name: Viola Stendahl-Blaschke <br/> Contact address: Fohlenweide 57, 16767, Leegebruch, Deutschland <br/>Listing address: Pohleseestr. , 13599, Berlin, Deutschland"
34381299,Miniloft Kreuzberg Apartment Hotel: Einfach studio,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.503129355830936,13.39161769594137,Entire home/apt,173.0,2,17,339,Unknown
34405060,Sicheres und sauberes Apartment am Kurfürstendamm,20997299,Uwe,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49648,13.30909,Entire home/apt,78.0,3,1,66,04/Z/RA/007970-18
34412782,Charming place in heritage (Minimum stay 3 months),1316194,Baerbel,Reinickendorf,Ost 1,52.57555,13.36448,Entire home/apt,46.0,93,4,321,Unknown
34431567,Traumwohnung Blick ins Grüne Bötzowkiez/Prenzlbg,4286833,Silvia,Pankow,Prenzlauer Berg Süd,52.5324,13.43546,Entire home/apt,120.0,270,1,362,Unknown
34432500,Cozy apartment in the center,27307814,Sophie,Neukölln,Rixdorf,52.4825686278707,13.444156594127591,Entire home/apt,120.0,4,1,286,08/Z/AZ/012451-23
34460859,Sunny modern flat in the heart of Kreuzberg,3555503,Florian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49128,13.40944,Entire home/apt,135.0,5,1,8,02/Z/RA/014073-21
34461750,"Appartment am Park, Kreuzberg, Balkon, Weitblick",149810826,Wilfried,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4942,13.43877,Entire home/apt,48.0,60,1,100,02/Z/AZ/011191-19
34465926,Aeronaut | Bravo Apartment,260167740,Alexander,Neukölln,Neuköllner Mitte/Zentrum,52.48057,13.42574,Entire home/apt,191.0,1,7,358,"Legal entity name and Legal form: PEARL 1 LIVING AND YACHTING HOSPITALITY GMBH <br/>Legal representatives or Trade register number: 194457B <br/> Entity address: Kurfürstendamm 178-179, 10707, Berlin, Deutschland <br/>Listing address: Hermannstraße 227, 12049, Berlin, Deutschland"
34474401,Berlin like at home,33373573,Irene,Tempelhof - Schöneberg,Friedenau,52.46496,13.34261,Entire home/apt,92.0,3,1,324,07/Z/ZE/007293-19
34485458,simply private Apartment+balcony for ur OWN,38756695,Nya,Lichtenberg,Neu Lichtenberg,52.50367,13.47816,Entire home/apt,38.0,92,2,175,Unknown
34517444,Beautiful Studio Apartment | Terrace | Mauerpark,151200,Brilliant Apartments,Pankow,Prenzlauer Berg Südwest,52.54049744563218,13.405531767552493,Entire home/apt,325.0,3,9,72,"Legal entity name and Legal form: Brilliant Apartments GmbH <br/>Legal representatives or Trade register number: HRB 125227 B <br/> Entity address: Oderberger Str. 38, 10435, Berlin, Berlin <br/>Listing address: Oderberger Str. 38, 10435, Berlin, Berlin"
34523476,Cosy place in Neukölln,260554201,Mir,Neukölln,Rixdorf,52.47951,13.4497,Entire home/apt,91.0,4,1,2,08/Z/RA/012134-22
34552316,Miniloft Mitte Apartment Hotel: Introverted studio,342965,Matthew,Mitte,Alexanderplatz,52.52816664479316,13.379172865222372,Entire home/apt,200.0,2,17,350,Unknown
34560198,Großes Privatzimmer im Grünen von Berlin,132398218,Sylvia,Spandau,Falkenhagener Feld,52.54826,13.15052,Private room,52.0,1,2,30,05/Z/AZ/007129-19
34586087,Artsy Apartment to share in Berlin,83537099,Aaron,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49432,13.40469,Entire home/apt,199.0,3,1,155,02/Z/AZ/010113-19
34589316,"Ferienbungalow an der Müggelspree B1 ""Blue Sky""",280118384,Ekkehard,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.43137,13.69566,Entire home/apt,80.0,7,3,161,09/Z/AZ/001659-18
34595902,Gemütliches Privatzimmer am See,132398218,Sylvia,Spandau,Falkenhagener Feld,52.54799,13.15011,Private room,50.0,1,2,28,05/Z/AZ/007129-19
34613807,Loft-living im Herzen Neuköllns,1424914,Thomas,Neukölln,Rixdorf,52.47131,13.44624,Entire home/apt,95.0,4,1,35,81/B/68/368194-91
34635504,Kreuzberg from the top,11605830,Cecilia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49836,13.43441,Entire home/apt,179.0,2,1,40,02/Z/RA/011531-19
34646313,"Ruhige, stilvolle Unterkunft  (07/Z/AZ/011011-21)",97457092,Christiane,Tempelhof - Schöneberg,Friedenau,52.47139,13.34488,Private room,40.0,3,1,267,07/Z/AZ/011011-21
34678365,Mikroapartment neu saniert am Wannsee mit Terrasse,222154123,Andreas,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.42408,13.16301,Entire home/apt,43.0,93,4,90,Unknown
34681413,Apartment with great comfort in Nature,261605200,Laura,Treptow - Köpenick,Köpenick-Nord,52.4717,13.5842,Entire home/apt,170.0,5,1,36,09/Z/AZ/001813-19
34708500,Cozy living in Friedrichshain,261785317,Anjali,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51358,13.46599,Entire home/apt,170.0,7,1,167,02/Z/RA/010013-19
34738999,Beautiful bright Room near Mitte / Ku'damm,10728531,Marian,Mitte,Moabit West,52.52742,13.33777,Private room,95.0,92,1,365,Unknown
34802166,Apartment with 2 Bedrooms named after an Art Peace,87442687,Babett,Mitte,Moabit Ost,52.534411431994485,13.351726976318934,Entire home/apt,115.0,92,21,92,Unknown
34892496,Wohnung mit Flair im Wedding,257730416,Sascha,Mitte,Osloer Straße,52.5577,13.39151,Entire home/apt,150.0,2,1,62,01/Z/AZ/009781-19
34893511,Fünfbettzimmer am Kurfürstendamm,230386042,Evgeny,Charlottenburg-Wilm.,Kurfürstendamm,52.50398,13.33347,Private room,249.0,1,8,180,"Legal entity name and Legal form: KMS Hotelmanagement GmbH, Upper Room Hotel <br/>Legal representatives or Trade register number: HRB 168414 B <br/> Entity address: Rankestr 3, 10789, berlin, Deutschland <br/>Listing address: Rankestr 3, 10789, berlin, Deutschland"
